opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP003022,,ACC000184,Opportunity 3022,Negotiation,1045.3,0.25,,2024-10-10,Email,New Customer,13
OPP003023,10468,ACC000186,Opportunity 3023,Closed Won,1112.77,1.0,2025-04-03,2025-01-16,Email,Upgrade,6
OPP003024,,ACC000173,Opportunity 3024,Negotiation,543.18,0.46,,2024-01-24,Social Media,New Customer,10
OPP003025,1761,ACC000698,Opportunity 3025,Closed Won,860.31,1.0,2025-12-02,2025-09-20,Social Media,New Customer,15
OPP003026,,ACC000095,Opportunity 3026,Prospecting,1255.95,0.47,,2024-10-23,Referral,Upgrade,14
OPP003027,,ACC000960,Opportunity 3027,Negotiation,463.25,0.55,,2025-08-24,Paid Search,Renewal,4
OPP003028,,ACC000462,Opportunity 3028,Closed Lost,285.68,0.37,,2024-09-14,Paid Search,New Customer,1
OPP003029,,ACC000370,Opportunity 3029,Closed Lost,937.48,0.22,,2025-02-01,Referral,Upgrade,13
OPP003030,,ACC000497,Opportunity 3030,Prospecting,1167.86,0.53,,2024-10-12,Social Media,Upgrade,6
OPP003031,,ACC000612,Opportunity 3031,Closed Lost,1399.97,0.38,,2024-02-01,Paid Search,Upgrade,6
OPP003032,11498,ACC000857,Opportunity 3032,Closed Won,1468.58,1.0,2024-02-02,2024-01-01,Social Media,Upgrade,10
OPP003033,9794,ACC000878,Opportunity 3033,Closed Won,1092.72,1.0,2025-10-25,2025-07-29,Referral,Upgrade,2
OPP003034,,ACC000945,Opportunity 3034,Closed Lost,386.06,0.6,,2024-02-24,Paid Search,New Customer,11
OPP003035,,ACC000256,Opportunity 3035,Negotiation,108.52,0.63,,2024-05-15,Referral,New Customer,8
OPP003036,4599,ACC000373,Opportunity 3036,Closed Won,964.09,1.0,2024-04-04,2024-01-10,Paid Search,Renewal,13
OPP003037,,ACC000738,Opportunity 3037,Closed Lost,392.61,0.56,,2024-05-19,Referral,Upgrade,6
OPP003038,,ACC000840,Opportunity 3038,Closed Lost,410.3,0.71,,2024-04-21,Email,Renewal,8
OPP003039,,ACC000837,Opportunity 3039,Qualification,221.69,0.78,,2024-10-28,Referral,New Customer,5
OPP003040,11084,ACC000178,Opportunity 3040,Closed Won,209.55,1.0,2024-04-14,2024-01-19,Social Media,New Customer,12
OPP003041,3016,ACC000229,Opportunity 3041,Closed Won,266.43,1.0,2026-01-20,2025-10-31,Paid Search,Renewal,15
OPP003042,,ACC000568,Opportunity 3042,Negotiation,150.07,0.69,,2025-07-07,Paid Search,Renewal,13
OPP003043,,ACC000943,Opportunity 3043,Closed Lost,1364.72,0.34,,2024-06-21,Social Media,Upgrade,12
OPP003044,,ACC000695,Opportunity 3044,Negotiation,838.24,0.56,,2025-06-17,Referral,New Customer,15
OPP003045,,ACC000772,Opportunity 3045,Qualification,1411.44,0.52,,2025-02-16,Referral,New Customer,15
OPP003046,,ACC000568,Opportunity 3046,Prospecting,115.83,0.64,,2025-11-12,Referral,Renewal,8
OPP003047,,ACC000278,Opportunity 3047,Negotiation,981.93,0.69,,2025-11-18,Referral,Renewal,1
OPP003048,,ACC000422,Opportunity 3048,Negotiation,548.71,0.8,,2024-08-24,Paid Search,Renewal,14
OPP003049,2392,ACC000474,Opportunity 3049,Closed Won,750.53,1.0,2024-04-13,2024-04-05,Paid Search,New Customer,14
OPP003050,6090,ACC000784,Opportunity 3050,Closed Won,958.05,1.0,2025-05-02,2025-02-15,Email,Upgrade,1
OPP003051,,ACC000638,Opportunity 3051,Closed Lost,1424.17,0.67,,2024-06-26,Referral,New Customer,14
OPP003052,,ACC000544,Opportunity 3052,Closed Lost,428.07,0.62,,2025-02-06,Email,Renewal,12
OPP003053,7422,ACC000777,Opportunity 3053,Closed Won,1103.04,1.0,2024-03-26,2024-01-17,Social Media,New Customer,1
OPP003054,2066,ACC000297,Opportunity 3054,Closed Won,1869.43,1.0,2025-10-06,2025-08-15,Social Media,Renewal,14
OPP003055,5464,ACC000830,Opportunity 3055,Closed Won,370.31,1.0,2025-08-14,2025-06-11,Social Media,Renewal,13
OPP003056,,ACC000619,Opportunity 3056,Closed Lost,360.6,0.78,,2025-08-20,Social Media,New Customer,13
OPP003057,2836,ACC000032,Opportunity 3057,Closed Won,1788.97,1.0,2025-10-01,2025-07-08,Email,Upgrade,13
OPP003058,,ACC000798,Opportunity 3058,Prospecting,1374.0,0.48,,2025-10-17,Social Media,Upgrade,15
OPP003059,,ACC000716,Opportunity 3059,Closed Lost,1392.87,0.18,,2024-02-03,Paid Search,New Customer,5
OPP003060,,ACC000766,Opportunity 3060,Closed Lost,366.03,0.46,,2025-02-01,Email,Renewal,9
OPP003061,3661,ACC000642,Opportunity 3061,Closed Won,323.21,1.0,2025-01-29,2025-01-09,Referral,New Customer,1
OPP003062,,ACC000779,Opportunity 3062,Negotiation,965.49,0.11,,2025-03-31,Social Media,Renewal,4
OPP003063,,ACC000288,Opportunity 3063,Closed Lost,967.57,0.39,,2024-04-09,Referral,Upgrade,6
OPP003064,1639,ACC000439,Opportunity 3064,Closed Won,1402.18,1.0,2025-06-14,2025-03-22,Social Media,Upgrade,12
OPP003065,,ACC000012,Opportunity 3065,Qualification,1494.69,0.5,,2024-03-18,Social Media,Upgrade,6
OPP003066,7364,ACC000237,Opportunity 3066,Closed Won,1468.58,1.0,2024-09-19,2024-06-27,Paid Search,Upgrade,7
OPP003067,,ACC000531,Opportunity 3067,Closed Lost,307.31,0.56,,2024-07-31,Email,New Customer,6
OPP003068,14159,ACC000885,Opportunity 3068,Closed Won,269.4,1.0,2025-12-03,2025-10-15,Paid Search,Upgrade,10
OPP003069,,ACC000424,Opportunity 3069,Prospecting,1227.33,0.23,,2024-01-28,Referral,Upgrade,10
OPP003070,12735,ACC000253,Opportunity 3070,Closed Won,1840.64,1.0,2025-12-03,2025-11-22,Email,Upgrade,5
OPP003071,,ACC000046,Opportunity 3071,Qualification,1008.62,0.27,,2025-06-07,Paid Search,Upgrade,15
OPP003072,5387,ACC000740,Opportunity 3072,Closed Won,1540.28,1.0,2024-07-04,2024-05-06,Social Media,New Customer,3
OPP003073,,ACC000903,Opportunity 3073,Qualification,311.72,0.18,,2024-07-12,Email,New Customer,11
OPP003074,,ACC000165,Opportunity 3074,Qualification,817.18,0.4,,2025-08-20,Social Media,Upgrade,13
OPP003075,,ACC000469,Opportunity 3075,Prospecting,855.25,0.51,,2025-04-30,Email,New Customer,6
OPP003076,,ACC000529,Opportunity 3076,Closed Lost,1171.42,0.25,,2025-07-20,Paid Search,New Customer,15
OPP003077,,ACC000775,Opportunity 3077,Closed Lost,626.25,0.51,,2025-10-22,Referral,Upgrade,13
OPP003078,,ACC000183,Opportunity 3078,Negotiation,1251.64,0.15,,2025-02-16,Email,New Customer,5
OPP003079,7675,ACC000635,Opportunity 3079,Closed Won,1848.06,1.0,2025-06-22,2025-06-04,Email,Upgrade,1
OPP003080,,ACC000501,Opportunity 3080,Qualification,233.24,0.61,,2025-08-29,Referral,New Customer,5
OPP003081,,ACC000108,Opportunity 3081,Negotiation,303.18,0.65,,2024-08-20,Email,New Customer,8
OPP003082,,ACC000911,Opportunity 3082,Negotiation,642.59,0.35,,2025-03-15,Email,New Customer,8
OPP003083,3392,ACC000139,Opportunity 3083,Closed Won,231.49,1.0,2025-08-01,2025-07-09,Email,New Customer,12
OPP003084,,ACC000649,Opportunity 3084,Negotiation,139.52,0.6,,2024-12-29,Email,New Customer,15
OPP003085,1916,ACC000411,Opportunity 3085,Closed Won,1821.88,1.0,2025-11-28,2025-09-27,Social Media,Renewal,7
OPP003086,11268,ACC000732,Opportunity 3086,Closed Won,657.68,1.0,2024-11-14,2024-10-21,Social Media,New Customer,8
OPP003087,,ACC000616,Opportunity 3087,Prospecting,1183.84,0.47,,2025-01-23,Email,Upgrade,9
OPP003088,,ACC000244,Opportunity 3088,Closed Lost,884.31,0.72,,2024-07-01,Paid Search,Renewal,12
OPP003089,,ACC000265,Opportunity 3089,Negotiation,856.98,0.31,,2024-09-17,Paid Search,Upgrade,2
OPP003090,10763,ACC000018,Opportunity 3090,Closed Won,1178.85,1.0,2025-04-01,2025-03-24,Social Media,New Customer,15
OPP003091,,ACC000955,Opportunity 3091,Qualification,1008.35,0.25,,2025-11-30,Paid Search,New Customer,14
OPP003092,,ACC000436,Opportunity 3092,Prospecting,185.35,0.59,,2025-10-12,Social Media,Upgrade,10
OPP003093,7225,ACC000422,Opportunity 3093,Closed Won,892.11,1.0,2024-11-12,2024-11-05,Referral,Renewal,1
OPP003094,12758,ACC000295,Opportunity 3094,Closed Won,1349.27,1.0,2025-10-30,2025-10-16,Email,Renewal,5
OPP003095,11136,ACC000355,Opportunity 3095,Closed Won,1697.76,1.0,2024-07-17,2024-07-02,Paid Search,Upgrade,13
OPP003096,,ACC000968,Opportunity 3096,Qualification,635.49,0.13,,2024-03-31,Paid Search,Upgrade,4
OPP003097,,ACC000984,Opportunity 3097,Negotiation,123.07,0.6,,2024-09-28,Email,Upgrade,12
OPP003098,6206,ACC000308,Opportunity 3098,Closed Won,772.88,1.0,2025-05-27,2025-04-06,Social Media,Upgrade,1
OPP003099,13265,ACC000848,Opportunity 3099,Closed Won,1838.19,1.0,2025-11-09,2025-09-20,Email,New Customer,14
OPP003100,4129,ACC000631,Opportunity 3100,Closed Won,464.51,1.0,2025-12-03,2025-09-22,Referral,New Customer,8
OPP003101,,ACC000595,Opportunity 3101,Closed Lost,149.61,0.58,,2025-01-11,Social Media,Renewal,12
OPP003102,,ACC000937,Opportunity 3102,Closed Lost,478.6,0.47,,2024-08-26,Social Media,New Customer,11
OPP003103,,ACC000825,Opportunity 3103,Prospecting,569.32,0.73,,2024-10-29,Referral,Upgrade,5
OPP003104,,ACC000972,Opportunity 3104,Closed Lost,1428.31,0.32,,2025-01-09,Email,New Customer,6
OPP003105,5530,ACC000195,Opportunity 3105,Closed Won,1824.18,1.0,2024-07-25,2024-05-02,Referral,New Customer,3
OPP003106,,ACC000313,Opportunity 3106,Prospecting,559.58,0.14,,2024-12-07,Social Media,New Customer,10
OPP003107,,ACC000319,Opportunity 3107,Closed Lost,1174.86,0.3,,2025-10-14,Social Media,Upgrade,7
OPP003108,,ACC000369,Opportunity 3108,Closed Lost,973.52,0.67,,2025-10-21,Referral,Renewal,10
OPP003109,,ACC000295,Opportunity 3109,Qualification,796.83,0.32,,2024-12-12,Paid Search,New Customer,10
OPP003110,,ACC000733,Opportunity 3110,Negotiation,1426.51,0.33,,2025-10-25,Paid Search,New Customer,15
OPP003111,,ACC000001,Opportunity 3111,Closed Lost,608.3,0.16,,2025-04-01,Social Media,Renewal,10
OPP003112,3058,ACC000777,Opportunity 3112,Closed Won,257.23,1.0,2025-10-16,2025-09-02,Social Media,Upgrade,9
OPP003113,8614,ACC000728,Opportunity 3113,Closed Won,1868.06,1.0,2025-02-27,2024-12-14,Email,New Customer,9
OPP003114,14791,ACC000259,Opportunity 3114,Closed Won,1104.93,1.0,2025-04-07,2025-02-15,Social Media,New Customer,12
OPP003115,,ACC000998,Opportunity 3115,Closed Lost,810.29,0.64,,2025-11-26,Email,Upgrade,2
OPP003116,5219,ACC000126,Opportunity 3116,Closed Won,1978.38,1.0,2025-04-06,2025-03-03,Social Media,Renewal,2
OPP003117,10138,ACC000245,Opportunity 3117,Closed Won,838.72,1.0,2025-01-31,2024-12-12,Paid Search,Upgrade,2
OPP003118,13873,ACC000610,Opportunity 3118,Closed Won,983.79,1.0,2024-08-12,2024-05-28,Paid Search,Upgrade,12
OPP003119,,ACC000319,Opportunity 3119,Closed Lost,1096.68,0.59,,2024-12-15,Email,Renewal,15
OPP003120,,ACC000551,Opportunity 3120,Qualification,1012.87,0.47,,2024-06-02,Referral,New Customer,9
OPP003121,5177,ACC000856,Opportunity 3121,Closed Won,332.79,1.0,2025-10-26,2025-09-28,Paid Search,Renewal,2
OPP003122,,ACC000635,Opportunity 3122,Prospecting,808.65,0.73,,2025-03-01,Referral,New Customer,2
OPP003123,,ACC000829,Opportunity 3123,Negotiation,972.64,0.53,,2024-01-18,Email,Renewal,15
OPP003124,11562,ACC000395,Opportunity 3124,Closed Won,797.34,1.0,2025-06-16,2025-05-16,Referral,Renewal,14
OPP003125,12878,ACC000579,Opportunity 3125,Closed Won,858.29,1.0,2024-11-04,2024-09-16,Social Media,New Customer,3
OPP003126,750,ACC000231,Opportunity 3126,Closed Won,1975.42,1.0,2024-05-09,2024-04-26,Paid Search,Upgrade,15
OPP003127,,ACC000351,Opportunity 3127,Negotiation,1210.15,0.77,,2024-05-23,Paid Search,Renewal,3
OPP003128,,ACC000415,Opportunity 3128,Closed Lost,351.85,0.31,,2024-07-23,Email,Upgrade,8
OPP003129,6181,ACC000495,Opportunity 3129,Closed Won,333.11,1.0,2025-09-23,2025-09-03,Email,Upgrade,11
OPP003130,,ACC000634,Opportunity 3130,Closed Lost,1135.18,0.62,,2025-01-02,Social Media,Renewal,9
OPP003131,9307,ACC000429,Opportunity 3131,Closed Won,243.01,1.0,2024-06-17,2024-06-06,Paid Search,Upgrade,12
OPP003132,,ACC000942,Opportunity 3132,Prospecting,1321.49,0.32,,2024-09-14,Referral,Upgrade,14
OPP003133,10485,ACC000813,Opportunity 3133,Closed Won,1962.51,1.0,2024-07-31,2024-07-03,Paid Search,New Customer,13
OPP003134,,ACC000709,Opportunity 3134,Prospecting,1388.33,0.48,,2025-04-29,Referral,Upgrade,1
OPP003135,11193,ACC000566,Opportunity 3135,Closed Won,1634.23,1.0,2024-12-21,2024-10-10,Email,New Customer,12
OPP003136,,ACC000081,Opportunity 3136,Prospecting,521.97,0.16,,2024-04-12,Paid Search,Upgrade,13
OPP003137,,ACC000786,Opportunity 3137,Closed Lost,837.01,0.59,,2024-08-19,Social Media,New Customer,5
OPP003138,,ACC000841,Opportunity 3138,Prospecting,1468.48,0.12,,2025-05-10,Social Media,New Customer,15
OPP003139,2163,ACC000016,Opportunity 3139,Closed Won,1156.33,1.0,2024-12-22,2024-10-12,Referral,Upgrade,2
OPP003140,,ACC000151,Opportunity 3140,Qualification,751.4,0.52,,2024-06-11,Email,Upgrade,6
OPP003141,9180,ACC000922,Opportunity 3141,Closed Won,741.07,1.0,2024-03-18,2024-02-05,Email,Renewal,9
OPP003142,9263,ACC000152,Opportunity 3142,Closed Won,1611.75,1.0,2025-06-27,2025-04-29,Email,Upgrade,7
OPP003143,12134,ACC000477,Opportunity 3143,Closed Won,1744.31,1.0,2025-07-06,2025-06-21,Referral,Renewal,12
OPP003144,,ACC000388,Opportunity 3144,Negotiation,782.13,0.58,,2025-10-12,Paid Search,New Customer,7
OPP003145,2583,ACC000983,Opportunity 3145,Closed Won,745.44,1.0,2024-07-19,2024-06-02,Paid Search,New Customer,8
OPP003146,13130,ACC000799,Opportunity 3146,Closed Won,1063.84,1.0,2025-07-24,2025-06-28,Referral,Renewal,11
OPP003147,,ACC000039,Opportunity 3147,Prospecting,1219.78,0.29,,2025-03-02,Social Media,Renewal,8
OPP003148,,ACC000076,Opportunity 3148,Negotiation,502.36,0.11,,2024-08-06,Paid Search,Upgrade,11
OPP003149,13639,ACC000641,Opportunity 3149,Closed Won,1124.28,1.0,2025-08-18,2025-07-06,Referral,Upgrade,13
OPP003150,3454,ACC000895,Opportunity 3150,Closed Won,846.95,1.0,2025-04-01,2025-02-19,Referral,Renewal,14
OPP003151,244,ACC000665,Opportunity 3151,Closed Won,779.82,1.0,2025-09-21,2025-07-12,Referral,Renewal,14
OPP003152,10087,ACC000106,Opportunity 3152,Closed Won,476.39,1.0,2024-08-04,2024-07-25,Referral,Upgrade,2
OPP003153,1987,ACC000650,Opportunity 3153,Closed Won,1536.89,1.0,2025-08-23,2025-07-09,Social Media,Upgrade,15
OPP003154,4231,ACC000274,Opportunity 3154,Closed Won,687.89,1.0,2024-04-27,2024-04-16,Social Media,Renewal,4
OPP003155,353,ACC000658,Opportunity 3155,Closed Won,1726.54,1.0,2026-01-18,2025-11-23,Paid Search,Upgrade,8
OPP003156,11022,ACC000644,Opportunity 3156,Closed Won,1269.89,1.0,2025-08-02,2025-07-10,Paid Search,Renewal,2
OPP003157,8377,ACC000434,Opportunity 3157,Closed Won,642.88,1.0,2025-07-03,2025-05-10,Paid Search,Renewal,12
OPP003158,8801,ACC000338,Opportunity 3158,Closed Won,1248.94,1.0,2024-02-23,2024-01-20,Referral,Upgrade,4
OPP003159,,ACC000749,Opportunity 3159,Closed Lost,405.24,0.38,,2024-07-21,Paid Search,Upgrade,2
OPP003160,10944,ACC000303,Opportunity 3160,Closed Won,215.7,1.0,2024-06-26,2024-05-09,Referral,Renewal,1
OPP003161,,ACC000449,Opportunity 3161,Negotiation,737.63,0.22,,2024-10-09,Referral,Upgrade,15
OPP003162,,ACC000544,Opportunity 3162,Prospecting,718.54,0.13,,2024-06-05,Social Media,Renewal,14
OPP003163,,ACC000462,Opportunity 3163,Closed Lost,715.14,0.53,,2025-09-25,Email,Upgrade,3
OPP003164,,ACC000356,Opportunity 3164,Negotiation,473.56,0.27,,2024-10-15,Social Media,Renewal,10
OPP003165,,ACC000262,Opportunity 3165,Qualification,794.13,0.65,,2024-06-08,Social Media,New Customer,5
OPP003166,,ACC000994,Opportunity 3166,Prospecting,1430.57,0.3,,2025-10-31,Paid Search,Renewal,14
OPP003167,,ACC000027,Opportunity 3167,Qualification,1149.97,0.21,,2025-04-09,Social Media,New Customer,14
OPP003168,11775,ACC000175,Opportunity 3168,Closed Won,1743.26,1.0,2024-11-17,2024-11-05,Social Media,New Customer,3
OPP003169,,ACC000309,Opportunity 3169,Prospecting,531.86,0.29,,2025-03-22,Referral,Renewal,14
OPP003170,,ACC000352,Opportunity 3170,Prospecting,785.75,0.55,,2024-06-07,Email,Upgrade,8
OPP003171,,ACC000488,Opportunity 3171,Closed Lost,1481.21,0.67,,2025-04-14,Email,Renewal,15
OPP003172,,ACC000435,Opportunity 3172,Closed Lost,200.03,0.42,,2025-03-18,Paid Search,Renewal,15
OPP003173,,ACC000652,Opportunity 3173,Prospecting,1192.18,0.77,,2024-11-02,Social Media,Renewal,13
OPP003174,,ACC000033,Opportunity 3174,Closed Lost,547.87,0.48,,2024-09-16,Paid Search,Renewal,4
OPP003175,,ACC000651,Opportunity 3175,Prospecting,1420.51,0.21,,2025-03-28,Referral,New Customer,14
OPP003176,,ACC000641,Opportunity 3176,Closed Lost,748.31,0.58,,2024-05-29,Referral,Renewal,14
OPP003177,5953,ACC000323,Opportunity 3177,Closed Won,1524.65,1.0,2025-02-26,2025-01-08,Email,Upgrade,8
OPP003178,,ACC000897,Opportunity 3178,Qualification,690.92,0.1,,2025-04-27,Referral,New Customer,11
OPP003179,,ACC000441,Opportunity 3179,Closed Lost,225.73,0.68,,2024-04-10,Referral,Renewal,14
OPP003180,9642,ACC000915,Opportunity 3180,Closed Won,1302.85,1.0,2024-03-25,2024-02-16,Paid Search,Upgrade,2
OPP003181,,ACC000668,Opportunity 3181,Closed Lost,1014.88,0.4,,2024-06-09,Referral,Upgrade,5
OPP003182,11979,ACC000909,Opportunity 3182,Closed Won,270.44,1.0,2025-01-03,2024-11-25,Email,Upgrade,11
OPP003183,,ACC000669,Opportunity 3183,Closed Lost,667.34,0.45,,2025-02-27,Paid Search,Upgrade,13
OPP003184,,ACC000208,Opportunity 3184,Closed Lost,1302.95,0.66,,2024-07-19,Referral,Upgrade,10
OPP003185,,ACC000128,Opportunity 3185,Closed Lost,131.62,0.5,,2025-03-29,Referral,New Customer,10
OPP003186,,ACC000302,Opportunity 3186,Negotiation,911.07,0.34,,2025-12-02,Email,Upgrade,12
OPP003187,3956,ACC000071,Opportunity 3187,Closed Won,393.14,1.0,2025-05-05,2025-04-03,Social Media,New Customer,14
OPP003188,2686,ACC000283,Opportunity 3188,Closed Won,1526.36,1.0,2025-05-04,2025-02-04,Social Media,Upgrade,13
OPP003189,,ACC000819,Opportunity 3189,Closed Lost,407.51,0.34,,2024-03-22,Referral,New Customer,13
OPP003190,4436,ACC000044,Opportunity 3190,Closed Won,1532.56,1.0,2024-03-24,2024-01-16,Email,New Customer,8
OPP003191,,ACC000505,Opportunity 3191,Negotiation,1124.31,0.11,,2024-08-19,Referral,New Customer,3
OPP003192,,ACC000383,Opportunity 3192,Qualification,555.09,0.69,,2024-05-17,Paid Search,New Customer,15
OPP003193,5487,ACC000882,Opportunity 3193,Closed Won,1023.14,1.0,2025-10-26,2025-08-28,Email,Renewal,3
OPP003194,,ACC000829,Opportunity 3194,Negotiation,955.84,0.64,,2025-12-09,Social Media,Renewal,14
OPP003195,11357,ACC000560,Opportunity 3195,Closed Won,1175.04,1.0,2025-09-29,2025-07-22,Social Media,Upgrade,13
OPP003196,9505,ACC000707,Opportunity 3196,Closed Won,1758.47,1.0,2024-05-04,2024-02-10,Social Media,Renewal,11
OPP003197,,ACC000717,Opportunity 3197,Prospecting,1093.14,0.67,,2025-09-16,Paid Search,New Customer,2
OPP003198,,ACC000530,Opportunity 3198,Negotiation,615.8,0.35,,2024-12-30,Social Media,Upgrade,14
OPP003199,,ACC000688,Opportunity 3199,Closed Lost,385.96,0.46,,2025-07-13,Email,Renewal,14
OPP003200,,ACC000360,Opportunity 3200,Prospecting,1343.43,0.18,,2025-04-06,Email,Renewal,9
OPP003201,6172,ACC000604,Opportunity 3201,Closed Won,1329.29,1.0,2024-10-11,2024-09-22,Email,Upgrade,1
OPP003202,,ACC000692,Opportunity 3202,Qualification,1140.26,0.48,,2025-12-07,Email,Renewal,15
OPP003203,14449,ACC000694,Opportunity 3203,Closed Won,1965.26,1.0,2025-02-11,2024-12-05,Paid Search,Upgrade,11
OPP003204,,ACC000802,Opportunity 3204,Prospecting,1375.2,0.37,,2024-10-04,Paid Search,New Customer,14
OPP003205,,ACC000974,Opportunity 3205,Negotiation,455.59,0.23,,2024-04-16,Paid Search,Renewal,11
OPP003206,,ACC000979,Opportunity 3206,Negotiation,821.8,0.73,,2025-01-27,Email,Renewal,2
OPP003207,,ACC000464,Opportunity 3207,Prospecting,812.34,0.75,,2025-08-22,Paid Search,Renewal,13
OPP003208,,ACC000511,Opportunity 3208,Closed Lost,313.01,0.47,,2024-02-20,Paid Search,New Customer,7
OPP003209,,ACC000572,Opportunity 3209,Negotiation,825.74,0.46,,2024-01-02,Email,New Customer,15
OPP003210,,ACC000377,Opportunity 3210,Qualification,522.26,0.38,,2025-03-20,Paid Search,Upgrade,12
OPP003211,,ACC000568,Opportunity 3211,Closed Lost,858.21,0.67,,2024-01-23,Email,New Customer,12
OPP003212,,ACC000951,Opportunity 3212,Qualification,354.12,0.12,,2024-11-01,Referral,Renewal,8
OPP003213,,ACC000130,Opportunity 3213,Prospecting,221.39,0.37,,2025-05-04,Paid Search,Renewal,15
OPP003214,1000,ACC000493,Opportunity 3214,Closed Won,723.01,1.0,2025-04-29,2025-03-30,Social Media,New Customer,5
OPP003215,13519,ACC000007,Opportunity 3215,Closed Won,1798.18,1.0,2025-01-28,2024-11-29,Referral,New Customer,11
OPP003216,,ACC000459,Opportunity 3216,Prospecting,155.27,0.38,,2024-06-05,Social Media,Upgrade,13
OPP003217,,ACC000422,Opportunity 3217,Negotiation,1367.11,0.8,,2025-03-06,Social Media,New Customer,4
OPP003218,,ACC000542,Opportunity 3218,Negotiation,486.02,0.68,,2025-09-27,Social Media,New Customer,11
OPP003219,,ACC000865,Opportunity 3219,Negotiation,199.79,0.45,,2025-09-20,Referral,Renewal,1
OPP003220,,ACC000492,Opportunity 3220,Closed Lost,812.7,0.37,,2024-09-28,Social Media,New Customer,2
OPP003221,,ACC000488,Opportunity 3221,Qualification,108.13,0.21,,2025-02-13,Paid Search,New Customer,11
OPP003222,3232,ACC000969,Opportunity 3222,Closed Won,265.61,1.0,2025-12-03,2025-09-24,Referral,New Customer,15
OPP003223,,ACC000382,Opportunity 3223,Negotiation,982.59,0.62,,2024-10-14,Social Media,New Customer,9
OPP003224,4374,ACC000059,Opportunity 3224,Closed Won,1107.37,1.0,2025-04-07,2025-01-27,Social Media,Upgrade,6
OPP003225,10588,ACC000953,Opportunity 3225,Closed Won,1471.17,1.0,2025-02-01,2024-11-04,Email,Renewal,11
OPP003226,7083,ACC000349,Opportunity 3226,Closed Won,521.65,1.0,2024-07-21,2024-06-22,Paid Search,Renewal,12
OPP003227,,ACC000711,Opportunity 3227,Closed Lost,1453.11,0.74,,2025-11-26,Social Media,Renewal,11
OPP003228,,ACC000696,Opportunity 3228,Negotiation,855.03,0.21,,2025-01-20,Email,Upgrade,6
OPP003229,,ACC000843,Opportunity 3229,Negotiation,1172.34,0.74,,2025-06-17,Paid Search,New Customer,3
OPP003230,,ACC000793,Opportunity 3230,Qualification,258.5,0.45,,2024-03-31,Paid Search,Renewal,9
OPP003231,4747,ACC000709,Opportunity 3231,Closed Won,1899.41,1.0,2024-08-25,2024-06-09,Social Media,New Customer,3
OPP003232,,ACC000991,Opportunity 3232,Closed Lost,440.69,0.22,,2024-05-01,Referral,Renewal,9
OPP003233,9120,ACC000510,Opportunity 3233,Closed Won,736.63,1.0,2025-09-20,2025-07-29,Paid Search,New Customer,8
OPP003234,1959,ACC000912,Opportunity 3234,Closed Won,227.22,1.0,2025-04-13,2025-03-15,Paid Search,New Customer,6
OPP003235,3842,ACC000624,Opportunity 3235,Closed Won,1266.46,1.0,2025-10-22,2025-08-23,Paid Search,New Customer,15
OPP003236,,ACC000034,Opportunity 3236,Closed Lost,1259.19,0.54,,2024-08-17,Paid Search,Renewal,2
OPP003237,,ACC000717,Opportunity 3237,Negotiation,1118.87,0.32,,2024-02-05,Referral,Renewal,9
OPP003238,9915,ACC000774,Opportunity 3238,Closed Won,530.66,1.0,2025-12-11,2025-12-01,Referral,New Customer,7
OPP003239,1941,ACC000906,Opportunity 3239,Closed Won,1199.12,1.0,2024-02-10,2024-01-03,Social Media,Renewal,13
OPP003240,771,ACC000470,Opportunity 3240,Closed Won,451.57,1.0,2025-09-14,2025-06-18,Referral,Upgrade,14
OPP003241,,ACC000564,Opportunity 3241,Negotiation,356.15,0.57,,2025-03-17,Email,Renewal,14
OPP003242,13728,ACC000969,Opportunity 3242,Closed Won,1874.48,1.0,2025-11-06,2025-09-17,Referral,Renewal,12
OPP003243,5460,ACC000885,Opportunity 3243,Closed Won,823.95,1.0,2024-03-22,2024-01-28,Email,New Customer,5
OPP003244,8975,ACC000290,Opportunity 3244,Closed Won,793.5,1.0,2025-06-09,2025-03-26,Paid Search,Upgrade,14
OPP003245,5539,ACC000799,Opportunity 3245,Closed Won,271.24,1.0,2025-08-03,2025-06-28,Referral,Renewal,5
OPP003246,13311,ACC000868,Opportunity 3246,Closed Won,897.13,1.0,2024-07-23,2024-07-16,Paid Search,Renewal,7
OPP003247,,ACC000326,Opportunity 3247,Closed Lost,369.83,0.58,,2025-12-03,Social Media,New Customer,4
OPP003248,3909,ACC000190,Opportunity 3248,Closed Won,1908.62,1.0,2024-05-14,2024-03-19,Referral,Upgrade,3
OPP003249,,ACC000764,Opportunity 3249,Negotiation,338.88,0.62,,2025-08-16,Paid Search,New Customer,13
OPP003250,,ACC000495,Opportunity 3250,Negotiation,546.4,0.72,,2024-04-19,Referral,Upgrade,13
OPP003251,,ACC000414,Opportunity 3251,Prospecting,1408.23,0.53,,2025-05-05,Referral,Renewal,3
OPP003252,12123,ACC000973,Opportunity 3252,Closed Won,220.4,1.0,2024-11-07,2024-08-09,Paid Search,Upgrade,4
OPP003253,,ACC000413,Opportunity 3253,Qualification,782.02,0.79,,2024-11-26,Email,Renewal,13
OPP003254,14804,ACC000394,Opportunity 3254,Closed Won,1095.59,1.0,2025-08-11,2025-05-20,Referral,Renewal,6
